gen,best,mean,entropy,t,noise,alpha,stagn,accept_rate,succ_rand1,succ_current_pc,succ_current_rand
62,0.0004770311129718152,2.1342066495718317,0.12167317197794122,0.85,0.014103559075158766,0.2494037122395386,26,0.0,1,21,10
63,0.0004770311129718152,5.7422130968558625,0.27611486880288444,0.85,0.009392348865262095,0.2494037122395386,27,0.0,1,21,10
64,0.0004770311129718152,9.487175057630216,0.18366152153210022,0.85,0.009382325013751676,0.2494037122395386,28,0.0,1,21,10
65,0.0004770311129718152,6.2522084581465265,0.32333418424570715,0.85,0.009372301162241256,0.2494037122395386,29,0.0,1,21,10
66,0.0004770311129718152,6.335855330879548,0.31667842412707387,0.85,0.009362277310730837,0.2494037122395386,30,0.0,1,21,10
67,0.0004770311129718152,9.836566296278308,0.2649059062517065,0.85,0.00935225345922042,0.2494037122395386,31,0.0,1,21,10
68,0.0004770311129718152,1.5082285935324735,0.2980933400284728,0.85,0.009342229607710001,0.2494037122395386,32,0.0,1,21,10
69,0.0004770311129718152,6.000045347785087,0.15229119823433557,0.85,0.013998308634299374,0.2494037122395386,33,0.0,1,21,10
70,0.0004770311129718152,8.059900480444318,0.2746428274764127,0.85,0.009322181904689163,0.2494037122395386,34,0.0,1,21,10
71,0.0004770311129718152,11.556332356510516,0.2249607148782752,0.85,0.009312158053178747,0.2494037122395386,35,0.0,1,21,10
72,0.0004770311129718152,6.852304912077926,0.25049893539776197,0.85,0.009302134201668326,0.2494037122395386,36,0.0,1,21,10
73,0.0004770311129718152,2.754156484273818,0.28074101030817117,0.85,0.009292110350157909,0.2494037122395386,37,0.0,1,21,10
74,0.0004770311129718152,5.136831430756298,0.14170306413238373,0.85,0.013923129747971236,0.2494037122395386,38,0.0,1,21,10
75,0.0004770311129718152,4.076964245424216,0.23718056419344702,0.85,0.009272062647137072,0.2494037122395386,39,0.0,1,21,10
76,0.0004770311129718152,4.755193118846817,0.19267325897342333,0.85,0.009262038795626653,0.2494037122395386,40,0.0,1,21,10
77,0.0004770311129718152,5.46806988901548,0.2228998296701454,0.85,0.009252014944116234,0.2494037122395386,41,0.0,1,21,10
78,0.0004770311129718152,8.74871130988881,0.3002371418078562,0.85,0.009241991092605817,0.2494037122395386,42,0.0,1,21,10
79,0.0004770311129718152,5.024305220220364,0.2896728315512277,0.85,0.0092319672410954,0.2494037122395386,43,0.0,1,21,10
80,0.0004770311129718152,5.243433021945846,0.19334064419252478,0.85,0.009221943389584979,0.2494037122395386,44,0.0,1,21,10
81,0.0004770311129718152,10.498745891092629,0.15329685917700553,0.85,0.013817879307111841,0.2494037122395386,45,0.0,1,21,10
82,0.0004770311129718152,6.526392971625862,0.3839652936732668,0.85,0.009201895686564142,0.2494037122395386,46,0.0,1,21,10
83,0.0004770311129718152,6.010628176700752,0.2541739723365304,0.85,0.009191871835053725,0.2494037122395386,47,0.0,1,21,10
84,0.0004770311129718152,2.2857842814961544,0.27346758770144847,0.85,0.009181847983543306,0.2494037122395386,48,0.0,1,21,10
85,0.0004770311129718152,13.671585357320907,0.15139545912275715,0.85,0.013757736198049332,0.2494037122395386,49,0.0,1,21,10
86,0.0004770311129718152,3.6177113531176217,0.34052767979461396,0.85,0.00916180028052247,0.2494037122395386,50,0.0,1,21,10
87,0.0004770311129718152,9.215754510507454,0.27001788643730595,0.85,0.00915177642901205,0.2494037122395386,51,0.0,1,21,10
88,0.0004484736521187527,10.205752228823753,0.3421003615087096,0.85,0.009141752577501633,0.2494037122395386,0,0.0,1,21,10
89,0.0004484736521187527,5.496591580262883,0.2283344605451042,0.7787999999999999,0.009130427940615325,0.24943940887444221,1,0.0,1,21,10
90,0.0004484736521187527,7.704674631959689,0.2406612608105594,0.7779999999999999,0.009120405516970303,0.24943940887444221,2,0.0,1,21,10
91,0.0004484736521187527,2.6990835270993903,0.23147982462999703,0.7772000000000001,0.009110383093325281,0.24943940887444221,3,0.0,1,21,10
92,0.0004484736521187527,7.487233921132418,0.14043117973133304,0.85,0.01365054100452039,0.24943940887444221,4,0.0,1,21,10
93,0.0004484736521187527,4.069471686873033,0.23250112736272602,0.85,0.009090338246035237,0.24943940887444221,5,0.0,1,21,10
94,0.0004484736521187527,8.737988779959435,0.18508902346878425,0.85,0.009080315822390215,0.24943940887444221,6,0.0,1,21,10
95,8.211144186720531e-05,3.556772996996572,0.27322657065370776,0.85,0.009070293398745193,0.24943940887444221,0,0.0,1,21,10
96,8.211144186720531e-05,3.80985137601636,0.18675017314667688,0.7732,0.00904371143696387,0.24989736070343285,1,0.0,1,21,10
97,8.211144186720531e-05,6.311995993494304,0.10654222320032568,0.85,0.013550560997088009,0.24989736070343285,2,0.0,1,21,10
98,8.211144186720531e-05,4.334180820831546,0.32954700710845564,0.7716000000000001,0.009023703225820143,0.24989736070343285,3,0.0,1,21,10
99,8.211144186720531e-05,10.251893518900618,0.26601426542078305,0.7708,0.009013699120248282,0.24989736070343285,4,0.0,1,21,10
100,8.211144186720531e-05,7.937681170103295,0.2344097233987066,0.85,0.009003695014676419,0.24989736070343285,5,0.0,1,21,10
101,8.211144186720531e-05,3.401950223571832,0.1843399264043525,0.85,0.008993690909104556,0.24989736070343285,6,0.0,1,21,10
102,8.211144186720531e-05,5.2757804353118285,0.2168111169547342,0.85,0.008983686803532693,0.24989736070343285,7,0.0,1,21,10
103,8.211144186720531e-05,9.791811528772978,0.33222197575064616,0.85,0.00897368269796083,0.24989736070343285,8,0.0,1,21,10
104,8.211144186720531e-05,8.762738348575466,0.2948193367243378,0.85,0.008963678592388969,0.24989736070343285,9,0.0,1,21,10
105,8.211144186720531e-05,5.707053958257757,0.36454557565972234,0.85,0.008953674486817104,0.24989736070343285,10,0.0,1,21,10
106,8.211144186720531e-05,0.1553961965475789,0.3581301345619874,0.85,0.008943670381245243,0.24989736070343285,11,0.0,1,21,10
107,8.211144186720531e-05,0.1091938292424354,0.6954319434979509,0.85,0.00893366627567338,0.24989736070343285,12,0.0,1,21,10
108,8.211144186720531e-05,8.370163210949348,0.7114498823261536,0.85,0.008923662170101517,0.24989736070343285,13,0.0,1,21,10
109,8.211144186720531e-05,9.085017582060681,0.14192170328818093,0.85,0.013370487096794479,0.24989736070343285,14,0.0,1,21,10
110,8.211144186720531e-05,10.583022327119357,0.3049494849263765,0.85,0.008903653958957791,0.24989736070343285,15,0.0,1,21,10
111,8.211144186720531e-05,11.329745816539136,0.33158478820064746,0.85,0.00889364985338593,0.24989736070343285,16,0.0,1,21,10
112,8.211144186720531e-05,2.3672969636097236,0.3053247169175294,0.85,0.008883645747814067,0.24989736070343285,17,0.0,1,21,10
113,8.211144186720531e-05,5.569499821397408,0.16385324608336158,0.85,0.013310462463363306,0.24989736070343285,18,0.0,1,21,10
114,8.211144186720531e-05,4.803033579000933,0.2747559494835301,0.85,0.00886363753667034,0.24989736070343285,19,0.0,1,21,10
115,8.211144186720531e-05,8.375758527746804,0.173490740003735,0.85,0.013280450146647717,0.24989736070343285,20,0.0,1,21,10
116,8.211144186720531e-05,5.893730323957268,0.3795313215597147,0.85,0.008843629325526616,0.24989736070343285,21,0.0,1,21,10
117,8.211144186720531e-05,0.24569715172107987,0.3734474664077694,0.85,0.008833625219954754,0.24989736070343285,22,0.0,1,21,10
118,8.211144186720531e-05,4.140970827654571,0.7057910324748844,0.85,0.008823621114382889,0.24989736070343285,23,0.0,1,21,10
119,8.211144186720531e-05,14.801284282285161,0.3067727741410118,0.85,0.008813617008811028,0.24989736070343285,24,0.0,1,21,10
120,8.211144186720531e-05,2.4709521119360494,0.41241624740519756,0.85,0.008803612903239165,0.24989736070343285,25,0.0,1,21,10
121,8.211144186720531e-05,3.741143843532169,0.36705589542371914,0.85,0.008793608797667303,0.24989736070343285,26,0.0,1,21,10
122,8.211144186720531e-05,7.31988910535723,0.22319813055175375,0.85,0.008783604692095439,0.24989736070343285,27,0.0,1,21,10
123,8.211144186720531e-05,10.412952941127697,0.2588322681804414,0.85,0.008773600586523576,0.24989736070343285,28,0.0,1,21,10
124,8.211144186720531e-05,1.6449714217588458,0.36952606085208356,0.85,0.008763596480951714,0.24989736070343285,29,0.0,1,21,10
125,8.211144186720531e-05,12.88801545486709,0.2121272133591422,0.85,0.008753592375379851,0.24989736070343285,30,0.0,1,21,10
126,8.211144186720531e-05,7.621810830390169,0.3273555001301384,0.8492,0.008743588269807989,0.24989736070343285,31,0.0,1,21,10
127,8.211144186720531e-05,3.8268562421053094,0.1626836769617936,0.85,0.013100376246354187,0.24989736070343285,32,0.0,1,21,10
128,8.211144186720531e-05,9.490684947559966,0.19351082465915884,0.8475999999999999,0.008723580058664263,0.24989736070343285,33,0.0,1,21,10
129,8.211144186720531e-05,10.966367759692497,0.2621100368656754,0.8467999999999999,0.008713575953092401,0.24989736070343285,34,0.0,1,21,10
130,8.211144186720531e-05,3.1615987757004445,0.31116162300988187,0.8459999999999999,0.008703571847520537,0.24989736070343285,35,0.0,1,21,10
131,8.211144186720531e-05,2.9404492367914252,0.23581119726464794,0.8452000000000001,0.008693567741948675,0.24989736070343285,36,0.0,1,21,10
132,8.211144186720531e-05,16.971879422641866,0.16957760659827464,0.85,0.01302534545456522,0.24989736070343285,37,0.0,1,21,10
133,8.211144186720531e-05,7.0076403403307435,0.5443082919598861,0.8436,0.00867355953080495,0.24989736070343285,38,0.0,1,21,10
134,8.211144186720531e-05,12.74704756793335,0.43209843582770047,0.8428,0.008663555425233086,0.24989736070343285,39,0.0,1,21,10
135,8.211144186720531e-05,0.5194978943504982,0.3756247359950384,0.842,0.008653551319661223,0.24989736070343285,40,0.0,1,21,10
136,8.211144186720531e-05,4.83574737685314,0.653148829394473,0.8412,0.008643547214089362,0.24989736070343285,41,0.0,1,21,10
137,8.211144186720531e-05,0.2212274565159519,0.19767749063109583,0.8403999999999999,0.0086335431085175,0.24989736070343285,42,0.0,1,21,10
138,8.211144186720531e-05,8.243620215208242,0.6710651260859561,0.8396,0.008623539002945636,0.24989736070343285,43,0.0,1,21,10
139,8.211144186720531e-05,0.23296404873790014,0.3429077787716446,0.8388,0.008613534897373773,0.24989736070343285,44,0.0,1,21,10
140,8.211144186720531e-05,4.634778637213426,0.40679729401476944,0.838,0.00860353079180191,0.24989736070343285,45,0.0,1,21,10
141,8.211144186720531e-05,4.461374070695121,0.30390193326300424,0.8371999999999999,0.008593526686230049,0.24989736070343285,46,0.0,1,21,10
142,8.211144186720531e-05,7.6448716268599615,0.13247545511963663,0.85,0.01287528387098728,0.24989736070343285,47,0.0,1,21,10
143,8.211144186720531e-05,11.660138432690571,0.18839421768968964,0.8355999999999999,0.008573518475086321,0.24989736070343285,48,0.0,1,21,10
144,8.211144186720531e-05,10.973760931397068,0.26945910827603514,0.8347999999999999,0.00856351436951446,0.24989736070343285,49,0.0,1,21,10
145,8.211144186720531e-05,8.568597715174176,0.3227928616471331,0.834,0.008553510263942597,0.24989736070343285,50,0.0,1,21,10
146,8.211144186720531e-05,2.81526600688241,0.25348663646275194,0.8331999999999999,0.008543506158370736,0.24989736070343285,51,0.0,1,21,10
147,8.211144186720531e-05,12.744420462256576,0.18989480121913163,0.8323999999999999,0.008533502052798871,0.24989736070343285,52,0.0,1,21,10
148,8.211144186720531e-05,0.12256353678615242,0.32016623792722576,0.8315999999999999,0.008523497947227008,0.24989736070343285,53,0.0,1,21,10
149,8.211144186720531e-05,2.3089213953812364,0.7528036584936704,0.8307999999999999,0.008513493841655147,0.24989736070343285,54,0.0,1,21,10
150,8.211144186720531e-05,8.7567277804736,0.14905974048030715,0.85,0.012755234604124926,0.24989736070343285,55,0.0,1,21,10
151,8.211144186720531e-05,7.762290289305885,0.20764022033585178,0.8291999999999999,0.008493485630511421,0.24989736070343285,56,0.0,1,21,10
152,8.211144186720531e-05,4.340367071930495,0.3170158446149023,0.8284,0.008483481524939558,0.24989736070343285,57,0.0,1,21,10
153,8.211144186720531e-05,13.456324756172172,0.23505918229624614,0.8276,0.008473477419367695,0.24989736070343285,58,0.0,1,21,10
154,8.211144186720531e-05,6.737664758766768,0.3587907173213828,0.8268,0.008463473313795834,0.24989736070343285,59,0.0,1,21,10
155,8.211144186720531e-05,5.0473251784510085,0.21596864955939607,0.826,0.00845346920822397,0.24989736070343285,60,0.0,1,21,10
156,8.211144186720531e-05,12.232251928185217,0.25534113427937616,0.8251999999999999,0.008443465102652108,0.24989736070343285,61,0.0,1,21,10
157,8.211144186720531e-05,3.99248959485338,0.40041389597716254,0.8243999999999999,0.008433460997080245,0.24989736070343285,62,0.0,1,21,10
158,8.211144186720531e-05,11.706728768448109,0.24774728614711083,0.8236,0.008423456891508382,0.24989736070343285,63,0.0,1,21,10
159,8.211144186720531e-05,9.296711734923033,0.3988923053231396,0.8228,0.008413452785936519,0.24989736070343285,64,0.0,1,21,10
160,8.211144186720531e-05,0.9892112280183891,0.270119815586042,0.822,0.008403448680364656,0.24989736070343285,65,0.0,1,21,10
161,8.211144186720531e-05,3.6029539649021016,0.21291188512189116,0.8211999999999999,0.008393444574792795,0.24989736070343285,66,0.0,1,21,10
162,8.211144186720531e-05,3.2840171916175196,0.24906906727831396,0.8203999999999999,0.008383440469220932,0.24989736070343285,67,0.0,1,21,10
163,8.211144186720531e-05,11.145694194471039,0.18006088368389547,0.8195999999999999,0.008373436363649069,0.24989736070343285,68,0.0,1,21,10
164,8.211144186720531e-05,7.1871566895642784,0.24814649095464528,0.8187999999999999,0.008363432258077206,0.24989736070343285,69,0.0,1,21,10
165,8.211144186720531e-05,7.429665904538738,0.24627333133889986,0.818,0.008353428152505343,0.24989736070343285,70,0.0,1,21,10
166,8.211144186720531e-05,0.11331963328118771,0.36586794146487983,0.8171999999999999,0.008343424046933482,0.24989736070343285,71,0.0,1,21,10
167,8.211144186720531e-05,4.097138956603967,0.6809440460439276,0.8163999999999999,0.008333419941361619,0.24989736070343285,72,0.0,1,21,10
168,8.211144186720531e-05,8.394762481370734,0.31140899627054336,0.8155999999999999,0.008323415835789754,0.24989736070343285,73,0.0,1,21,10
169,8.211144186720531e-05,5.402134158747356,0.20431111947670327,0.8147999999999999,0.008313411730217893,0.24989736070343285,74,0.0,1,21,10
170,8.211144186720531e-05,10.272446383583619,0.2538137430854423,0.8139999999999998,0.00830340762464603,0.24989736070343285,75,0.0,1,21,10
171,8.211144186720531e-05,4.915443087943202,0.3425642895756689,0.8131999999999999,0.008293403519074169,0.24989736070343285,76,0.0,1,21,10
172,8.211144186720531e-05,5.183667522230781,0.3594876373725659,0.8124000000000001,0.008283399413502306,0.24989736070343285,77,0.0,1,21,10
173,8.211144186720531e-05,6.958641773957614,0.17860057689287054,0.85,0.012410092961895663,0.24989736070343285,78,0.0,1,21,10
174,8.211144186720531e-05,6.451149139563677,0.26985806010154906,0.8108000000000001,0.00826339120235858,0.24989736070343285,79,0.0,1,21,10
175,8.211144186720531e-05,0.11928347836207062,0.286352772839276,0.8099999999999999,0.008253387096786717,0.24989736070343285,80,0.0,1,21,10
176,8.211144186720531e-05,10.753303162066429,0.6288925593634528,0.8092,0.008243382991214855,0.24989736070343285,81,0.0,1,21,10
177,8.211144186720531e-05,5.793905753000173,0.2629989350283443,0.8083999999999999,0.00823337888564299,0.24989736070343285,82,0.0,1,21,10
178,8.211144186720531e-05,8.719348260585104,0.21421713410327045,0.8076,0.00822337478007113,0.24989736070343285,83,0.0,1,21,10
179,8.211144186720531e-05,6.163536626262636,0.2639920159133703,0.8068,0.008213370674499267,0.24989736070343285,84,0.0,1,21,10
180,8.211144186720531e-05,6.8410036786508615,0.3237859762087806,0.806,0.008203366568927404,0.24989736070343285,85,0.0,1,21,10
181,8.211144186720531e-05,7.9073687474858145,0.24512315540317767,0.8051999999999999,0.00819336246335554,0.24989736070343285,86,0.0,1,21,10
182,8.211144186720531e-05,5.873956599164346,0.3137358534215963,0.8044,0.00818335835778368,0.24989736070343285,87,0.0,1,21,10
183,8.211144186720531e-05,0.3520967150330541,0.32424272291525313,0.8035999999999999,0.008173354252211815,0.24989736070343285,88,0.0,1,21,10
184,8.211144186720531e-05,8.721250264590932,0.4159986298212705,0.8028,0.008163350146639953,0.24989736070343285,89,0.0,1,21,10
185,8.211144186720531e-05,8.899408841892013,0.21222945774244872,0.8019999999999999,0.008153346041068089,0.24989736070343285,90,0.0,1,21,10
186,8.211144186720531e-05,5.987122790884093,0.1719669512023557,0.85,0.012215012903244343,0.24989736070343285,91,0.0,1,21,10
187,8.211144186720531e-05,8.10724611553622,0.1518277202137524,0.85,0.012200006744886548,0.24989736070343285,92,0.0,1,21,10
188,8.211144186720531e-05,3.6290393830956194,0.2579804099320687,0.7996,0.008123333724352502,0.24989736070343285,93,0.0,1,21,10
189,8.211144186720531e-05,5.092686255976591,0.22631218349331178,0.7987999999999998,0.008113329618780639,0.24989736070343285,94,0.0,1,21,10
190,8.211144186720531e-05,2.4746104687689194,0.25695910686537105,0.7979999999999999,0.008103325513208777,0.24989736070343285,95,0.0,1,21,10
191,8.211144186720531e-05,9.619066804627868,0.20075075728826913,0.7971999999999999,0.008093321407636914,0.24989736070343285,96,0.0,1,21,10
192,8.211144186720531e-05,8.52040586058821,0.26981615700012157,0.7964000000000001,0.008083317302065051,0.24989736070343285,97,0.0,1,21,10
193,8.211144186720531e-05,5.545121062624447,0.44174133218866224,0.7956,0.008073313196493187,0.24989736070343285,98,0.0,1,21,10
194,8.211144186720531e-05,5.7272162112040625,0.25188046600633773,0.7948000000000001,0.008063309090921327,0.24989736070343285,99,0.0,1,21,10
195,8.211144186720531e-05,7.519831991955012,0.10237555851405138,0.85,0.012079957478024194,0.24989736070343285,100,0.0,1,21,10
196,8.211144186720531e-05,7.987742330341418,0.3697260607845903,0.7932,0.008043300879777601,0.24989736070343285,101,0.0,1,21,10
197,8.211144186720531e-05,7.271677772726622,0.2920652834810207,0.7923999999999999,0.008033296774205737,0.24989736070343285,102,0.0,1,21,10
198,8.211144186720531e-05,9.589315055666985,0.2291273807237195,0.7916,0.008023292668633875,0.24989736070343285,103,0.0,1,21,10
199,8.211144186720531e-05,2.4318390547311046,0.31888523673532043,0.7908,0.008013288563062012,0.24989736070343285,104,0.0,1,21,10
200,8.211144186720531e-05,11.292429737539697,0.10411336816173343,0.85,0.012004926686235224,0.24989736070343285,105,0.0,1,21,10
201,8.211144186720531e-05,7.176970946428067,0.16780028538236255,0.85,0.011989920527877429,0.24989736070343285,106,0.0,1,21,10
202,8.211144186720531e-05,8.038416166658164,0.28962682481904556,0.7884,0.007983276246346425,0.24989736070343285,107,0.0,1,21,10
203,8.211144186720531e-05,4.7701660596118245,0.2629399966985037,0.7875999999999999,0.00797327214077456,0.24989736070343285,108,0.0,1,21,10
204,8.211144186720531e-05,6.256445572283614,0.1585170096643026,0.85,0.011944902052804048,0.24989736070343285,109,0.0,1,21,10
205,8.211144186720531e-05,4.955062537058914,0.20005629904796468,0.7859999999999999,0.007953263929630836,0.24989736070343285,110,0.0,1,21,10
206,8.211144186720531e-05,10.284895023392814,0.19351082423174315,0.7852,0.007943259824058975,0.24989736070343285,111,0.0,1,21,10
207,8.211144186720531e-05,5.154770530555438,0.22490291196425832,0.7844,0.007933255718487112,0.24989736070343285,112,0.0,1,21,10
208,8.211144186720531e-05,7.394657791013302,0.20908409249386672,0.7836,0.007923251612915247,0.24989736070343285,113,0.0,1,21,10
209,8.211144186720531e-05,3.1788634564553235,0.21838380123272003,0.7827999999999999,0.007913247507343386,0.24989736070343285,114,0.0,1,21,10
210,8.211144186720531e-05,5.549454306072092,0.15598650866003505,0.85,0.011854865102657285,0.24989736070343285,115,0.0,1,21,10
211,8.211144186720531e-05,11.64687848951457,0.21838379968348898,0.7811999999999999,0.007893239296199662,0.24989736070343285,116,0.0,1,21,10
212,8.211144186720531e-05,9.430253198792927,0.26601326619301446,0.7804000000000001,0.007883235190627797,0.24989736070343285,117,0.0,1,21,10
