gen,best,mean,entropy,t,noise,alpha,stagn,accept_rate,succ_rand1,succ_current_pc,succ_current_rand
198,2.8591040646119836e-10,0.024095721345118244,0.1393277146621472,0.85,0.012030000017197513,0.249999999642612,178,0.0,4,6,4
199,2.8591040646119836e-10,0.03986737359733171,0.17348396494141974,0.85,0.012015000017176067,0.249999999642612,179,0.0,4,6,4
200,2.8591040646119836e-10,0.09500967157882918,0.20788835675382938,0.79,0.008000000011436416,0.249999999642612,180,0.0,4,6,4
201,2.8591040646119836e-10,0.042528745664722985,0.24240713797362592,0.7891999999999999,0.007990000011422119,0.249999999642612,181,0.0,4,6,4
202,2.8591040646119836e-10,0.029716735732800426,0.20347354860676867,0.7884,0.007980000011407827,0.249999999642612,182,0.0,4,6,4
203,2.8591040646119836e-10,0.015408025470236985,0.10654221889240373,0.85,0.011955000017090295,0.249999999642612,183,0.0,4,6,4
204,2.8591040646119836e-10,0.09132077000377188,0.132583774280919,0.85,0.01194000001706885,0.249999999642612,184,0.0,4,6,4
205,2.8591040646119836e-10,0.07210118096040821,0.2939073578799549,0.7859999999999999,0.007950000011364939,0.249999999642612,185,0.0,4,6,4
206,2.8591040646119836e-10,0.05679896577588348,0.21421712934205306,0.7852,0.007940000011350644,0.249999999642612,186,0.0,4,6,4
207,2.8591040646119836e-10,0.0431737038543333,0.16268367118314978,0.85,0.011895000017004524,0.249999999642612,187,0.0,4,6,4
208,2.8591040646119836e-10,0.05397423873459305,0.16685033783284936,0.85,0.011880000016983078,0.249999999642612,188,0.0,4,6,4
209,2.8591040646119836e-10,0.05994173395350549,0.2034735486070211,0.7827999999999999,0.007910000011307757,0.249999999642612,189,0.0,4,6,4
210,2.8591040646119836e-10,0.08583114259981192,0.20347354861003927,0.7819999999999999,0.007900000011293462,0.249999999642612,190,0.0,4,6,4
211,2.8591040646119836e-10,0.037393209237546764,0.337860875915517,0.7811999999999999,0.007890000011279166,0.249999999642612,191,0.0,4,6,4
212,2.8591040646119836e-10,0.08419519760443815,0.12167316717695831,0.85,0.011820000016897305,0.249999999642612,192,0.0,4,6,4
213,2.8591040646119836e-10,0.05927279148340307,0.2610804794896563,0.7796000000000001,0.007870000011250575,0.249999999642612,193,0.0,4,6,4
214,2.8591040646119836e-10,0.03070689086345618,0.21838379599421487,0.7788,0.00786000001123628,0.249999999642612,194,0.0,4,6,4
215,2.8591040646119836e-10,0.11625597761607707,0.143494381301556,0.85,0.011775000016832977,0.249999999642612,195,0.0,4,6,4
216,2.8591040646119836e-10,0.033838759732211954,0.3483036342699833,0.7772,0.007840000011207687,0.249999999642612,196,0.0,4,6,4
217,2.8591040646119836e-10,0.09301949859952778,0.14766104798154,0.85,0.011745000016790089,0.249999999642612,197,0.0,4,6,4
218,2.8591040646119836e-10,0.07766225106045886,0.2694591033028066,0.7756,0.007820000011179098,0.249999999642612,198,0.0,4,6,4
219,2.8591040646119836e-10,0.04571809667965023,0.2788047991224982,0.7748,0.007810000011164802,0.249999999642612,199,0.0,4,6,4
220,2.8591040646119836e-10,0.04067767643765066,0.1735396276875257,0.85,0.011700000016725758,0.249999999642612,200,0.0,4,6,4
221,2.8591040646119836e-10,0.022402324913716864,0.20347354860077835,0.7732,0.00779000001113621,0.249999999642612,201,0.0,4,6,4
222,2.8591040646119836e-10,0.051869522482387756,0.12167316718761197,0.85,0.011670000016682872,0.249999999642612,202,0.0,4,6,4
223,2.8591040646119836e-10,0.0978106389295669,0.2488673107833233,0.7716,0.007770000011107619,0.249999999642612,203,0.0,4,6,4
224,2.8591040646119836e-10,0.023528449316450744,0.31826580489299894,0.7707999999999999,0.007760000011093325,0.249999999642612,204,0.0,4,6,4
225,2.8591040646119836e-10,0.060850705377482696,0.11750650050961602,0.85,0.011625000016618543,0.249999999642612,205,0.0,4,6,4
226,2.8591040646119836e-10,0.08474591338858822,0.16685033782811093,0.85,0.0116100000165971,0.249999999642612,206,0.0,4,6,4
227,2.8591040646119836e-10,0.09481093611732186,0.25466559715036835,0.7684,0.007730000011050438,0.249999999642612,207,0.0,4,6,4
228,2.8591040646119836e-10,0.0513672551579586,0.21922136110435905,0.7676,0.007720000011036142,0.249999999642612,208,0.0,4,6,4
229,2.8591040646119836e-10,0.0861772485469053,0.18187296101220843,0.7667999999999999,0.0077100000110218465,0.249999999642612,209,0.0,4,6,4
230,2.8591040646119836e-10,0.0484249179799243,0.23250112235001227,0.7659999999999999,0.007700000011007551,0.249999999642612,210,0.0,4,6,4
231,2.8591040646119836e-10,0.061910767084305526,0.1216731671584502,0.85,0.011535000016489882,0.249999999642612,211,0.0,4,6,4
232,2.8591040646119836e-10,0.08942535009022021,0.28841927610803525,0.7644000000000001,0.00768000001097896,0.249999999642612,212,0.0,4,6,4
233,2.8591040646119836e-10,0.04998344083284531,0.2489262481976648,0.7636000000000001,0.007670000010964665,0.249999999642612,213,0.0,4,6,4
234,2.8591040646119836e-10,0.06893174077034932,0.15851700450476158,0.85,0.011490000016425554,0.249999999642612,214,0.0,4,6,4
235,2.8591040646119836e-10,0.05144373037238379,0.18782818402630916,0.762,0.007650000010936074,0.249999999642612,215,0.0,4,6,4
236,2.8591040646119836e-10,0.059084129658049524,0.17353962764446712,0.85,0.011460000016382666,0.249999999642612,216,0.0,4,6,4
237,2.8591040646119836e-10,0.06698258103860574,0.2142171293460057,0.7604,0.007630000010907483,0.249999999642612,217,0.0,4,6,4
238,2.8591040646119836e-10,0.03755672180907951,0.29206044778867823,0.7595999999999999,0.0076200000108931866,0.249999999642612,218,0.0,4,6,4
239,2.8591040646119836e-10,0.051421101462685435,0.12167316721100649,0.85,0.011415000016318339,0.249999999642612,219,0.0,4,6,4
240,2.8591040646119836e-10,0.035978829319641796,0.2826799271537885,0.758,0.007600000010864596,0.249999999642612,220,0.0,4,6,4
241,2.8591040646119836e-10,0.021223473011095388,0.16780027868633182,0.85,0.01138500001627545,0.249999999642612,221,0.0,4,6,4
242,2.8591040646119836e-10,0.05011343259391802,0.16498360525083663,0.85,0.011370000016254007,0.249999999642612,222,0.0,4,6,4
243,2.8591040646119836e-10,0.06532246786726856,0.20347354861546424,0.7555999999999999,0.007570000010821709,0.249999999642612,223,0.0,4,6,4
244,2.8591040646119836e-10,0.035786560090939196,0.25026313554132457,0.7547999999999999,0.007560000010807413,0.249999999642612,224,0.0,4,6,4
245,2.8591040646119836e-10,0.051746139225234876,0.12167316718243791,0.85,0.011325000016189676,0.249999999642612,225,0.0,4,6,4
246,2.8591040646119836e-10,0.05896198465793454,0.18850658813469123,0.7532,0.007540000010778822,0.249999999642612,226,0.0,4,6,4
247,2.8591040646119836e-10,0.029803491355119525,0.1668503378166295,0.85,0.01129500001614679,0.249999999642612,227,0.0,4,6,4
248,7.909478627610156e-11,0.06275357539105285,0.18850658813583065,0.7515999999999999,0.007520000010750231,0.249999999642612,0,0.0,4,6,4
249,7.909478627610156e-11,0.04873621283508442,0.1926732548177704,0.6507999999999999,0.007510000002970009,0.24999999990113153,1,0.02127659574468085,4,7,4
250,7.909478627610156e-11,0.09064243591117226,0.17353962766741526,0.7999999999999999,0.011250000004449081,0.24999999990113153,2,0.0,4,7,4
251,7.909478627610156e-11,0.026688684105673655,0.2743465938165821,0.6491999999999999,0.0074900000029620994,0.24999999990113153,3,0.0,4,7,4
252,7.909478627610156e-11,0.07538166007131525,0.09141127061218815,0.7984000000000001,0.011220000004437217,0.24999999990113153,4,0.0,4,7,4
253,7.909478627610156e-11,0.025026948002732283,0.2225504626731819,0.7476,0.00747000000295419,0.24999999990113153,5,0.0,4,7,4
254,7.909478627610156e-11,0.06322464406774106,0.17510129129003552,0.85,0.011190000004425353,0.24999999990113153,6,0.0,4,7,4
255,7.909478627610156e-11,0.044786365541793535,0.19267325480159622,0.746,0.00745000000294628,0.24999999990113153,7,0.0,4,7,4
256,7.909478627610156e-11,0.021381926570673962,0.167800278725894,0.85,0.011160000004413488,0.24999999990113153,8,0.0,4,7,4
257,7.909478627610156e-11,0.07906813940771659,0.09141127060831519,0.85,0.011145000004407556,0.24999999990113153,9,0.0,4,7,4
258,7.909478627610156e-11,0.02402220966873958,0.2595530876611911,0.7435999999999999,0.007420000002934416,0.24999999990113153,10,0.0,4,7,4
259,7.909478627610156e-11,0.08237842534572017,0.061043908477330405,0.85,0.011115000004395692,0.24999999990113153,11,0.0,4,7,4
260,7.909478627610156e-11,0.044088659632199975,0.28491331700931605,0.742,0.007400000002926507,0.24999999990113153,12,0.0,4,7,4
261,4.3032521990227224e-11,0.03313610611236338,0.1735396276600183,0.85,0.011085000004383828,0.24999999990113153,0,0.0,4,7,4
262,4.3032521990227224e-11,0.018387833461252376,0.09141127061648907,0.7904,0.01107000000238185,0.24999999994620936,1,0.0,4,7,4
263,4.3032521990227224e-11,0.05742365530256133,0.1325837742656694,0.7896,0.01105500000237862,0.24999999994620936,2,0.0,4,7,4
264,4.3032521990227224e-11,0.07961511120119277,0.22255046267009837,0.6387999999999999,0.007360000001583596,0.24999999994620936,3,0.0,4,7,4
265,4.3032521990227224e-11,0.045552844116943735,0.19930688194505292,0.638,0.007350000001581445,0.24999999994620936,4,0.0,4,7,4
266,4.3032521990227224e-11,0.03138541199543518,0.17353962767616937,0.85,0.01101000000236894,0.24999999994620936,5,0.0,4,7,4
267,4.3032521990227224e-11,0.05719425277378823,0.12167316719962774,0.85,0.010995000002365711,0.24999999994620936,6,0.0,4,7,4
268,4.3032521990227224e-11,0.12179139403816079,0.13258377423300258,0.85,0.010980000002362485,0.24999999994620936,7,0.0,4,7,4
269,4.3032521990227224e-11,0.03337008927973528,0.28491331700875405,0.7347999999999999,0.007310000001572838,0.24999999994620936,8,0.0,4,7,4
270,4.3032521990227224e-11,0.04425997846400444,0.0762275895407646,0.85,0.01095000000235603,0.24999999994620936,9,0.0,4,7,4
271,4.3032521990227224e-11,0.061782861332534335,0.24892624818313805,0.7331999999999999,0.007290000001568535,0.24999999994620936,10,0.0,4,7,4
272,4.3032521990227224e-11,0.0368476930429129,0.20577893176539838,0.7324,0.007280000001566383,0.24999999994620936,11,0.0,4,7,4
273,4.3032521990227224e-11,0.04709352448265462,0.11750650049049684,0.85,0.010905000002346347,0.24999999994620936,12,0.0,4,7,4
274,4.3032521990227224e-11,0.03778363847654977,0.16363361204356594,0.85,0.01089000000234312,0.24999999994620936,13,0.0,4,7,4
275,4.3032521990227224e-11,0.062221005523785865,0.16685033782323877,0.85,0.010875000002339891,0.24999999994620936,14,0.0,4,7,4
276,4.3032521990227224e-11,0.06012398925176357,0.17196694538909765,0.85,0.010860000002336665,0.24999999994620936,15,0.0,4,7,4
277,4.3032521990227224e-11,0.06687304575232557,0.22496071006048013,0.7283999999999999,0.007230000001555626,0.24999999994620936,16,0.0,4,7,4
278,4.3032521990227224e-11,0.045921837381649656,0.15435033782110183,0.85,0.01083000000233021,0.24999999994620936,17,0.0,4,7,4
279,4.3032521990227224e-11,0.08019633024827658,0.13258377422516893,0.85,0.010815000002326982,0.24999999994620936,18,0.0,4,7,4
280,4.3032521990227224e-11,0.05191811977150258,0.22696284174100823,0.726,0.00720000000154917,0.24999999994620936,19,0.0,4,7,4
281,4.3032521990227224e-11,0.052546195447760735,0.22319812570439365,0.7252,0.007190000001547019,0.24999999994620936,20,0.0,4,7,4
282,4.3032521990227224e-11,0.06165453964815853,0.139327714635744,0.85,0.010770000002317301,0.24999999994620936,21,0.0,4,7,4
283,4.3032521990227224e-11,0.03306456364070462,0.18187296098825487,0.7236,0.007170000001542717,0.24999999994620936,22,0.0,4,7,4
284,4.3032521990227224e-11,0.06375478854086664,0.1476610479851867,0.85,0.010740000002310846,0.24999999994620936,23,0.0,4,7,4
285,4.3032521990227224e-11,0.08852304342370247,0.15851700450155473,0.85,0.01072500000230762,0.24999999994620936,24,0.0,4,7,4
286,4.3032521990227224e-11,0.020788893160004297,0.295234615712329,0.7212,0.00714000000153626,0.24999999994620936,25,0.0,4,7,4
287,4.3032521990227224e-11,0.08475864883209229,0.08724460397361186,0.85,0.010695000002301164,0.24999999994620936,26,0.0,4,7,4
288,4.3032521990227224e-11,0.02886441871606251,0.26758594279380277,0.7195999999999999,0.007120000001531957,0.24999999994620936,27,0.0,4,7,4
289,4.3032521990227224e-11,0.012574211766031322,0.11750650050776895,0.85,0.010665000002294709,0.24999999994620936,28,0.0,4,7,4
290,4.3032521990227224e-11,0.07682595204335067,0.061043908492133994,0.85,0.010650000002291481,0.24999999994620936,29,0.0,4,7,4
291,4.3032521990227224e-11,0.06791948581733949,0.21922136109822332,0.7172,0.007090000001525504,0.24999999994620936,30,0.0,4,7,4
292,4.3032521990227224e-11,0.09612495354767182,0.18850658814625393,0.7163999999999999,0.00708000000152335,0.24999999994620936,31,0.0,4,7,4
293,4.3032521990227224e-11,0.020916701451155137,0.3457096498967041,0.7156000000000001,0.0070700000015212,0.24999999994620936,32,0.0,4,7,4
294,4.3032521990227224e-11,0.041963789966963136,0.04580840388686741,0.85,0.01059000000227857,0.24999999994620936,33,0.0,4,7,4
295,4.3032521990227224e-11,0.08553997406094692,0.12841710758561187,0.85,0.010575000002275346,0.24999999994620936,34,0.0,4,7,4
296,4.3032521990227224e-11,0.05440100462494665,0.2291273767228951,0.7132,0.0070400000015147434,0.24999999994620936,35,0.0,4,7,4
297,4.3032521990227224e-11,0.05927928352082718,0.19508350219187984,0.7124,0.007030000001512594,0.24999999994620936,36,0.0,4,7,4
298,4.3032521990227224e-11,0.01837599033883625,0.29838017285153523,0.7115999999999999,0.00702000000151044,0.24999999994620936,37,0.0,4,7,4
299,4.3032521990227224e-11,0.04184297538059377,0.1283087824526659,0.85,0.010515000002262435,0.24999999994620936,38,0.0,4,7,4
300,1.7946644170763193e-11,0.04290940011135821,0.17348396496435756,0.85,0.010500000002259206,0.24999999994620936,0,0.0,4,7,4
301,1.7946644170763193e-11,0.05233053644553034,0.16268367114663615,0.7592000000000001,0.010485000000940853,0.2499999999775667,1,0.0,4,7,4
302,1.7946644170763193e-11,0.10468893412195898,0.21304270089770275,0.6083999999999999,0.006980000000626338,0.2499999999775667,2,0.0,4,7,4
303,1.7946644170763193e-11,0.04091755233776527,0.3012193891496826,0.6076,0.00697000000062544,0.2499999999775667,3,0.0,4,7,4
304,1.7946644170763193e-11,0.042333792353320354,0.13675044089538937,0.7567999999999999,0.010440000000936813,0.2499999999775667,4,0.0,4,7,4
305,1.7946644170763193e-11,0.04549688891233801,0.1367504409199221,0.85,0.010425000000935467,0.2499999999775667,5,0.0,4,7,4
306,1.7946644170763193e-11,0.09897877401368778,0.1065422188938401,0.85,0.01041000000093412,0.2499999999775667,6,0.0,4,7,4
307,1.7946644170763193e-11,0.06308092862977796,0.33076580488720403,0.7044,0.006930000000621851,0.2499999999775667,7,0.0,4,7,4
308,1.7946644170763193e-11,0.07073844736542277,0.2100504626695355,0.7035999999999999,0.006920000000620953,0.2499999999775667,8,0.0,4,7,4
309,1.7946644170763193e-11,0.06211203364545049,0.13932771464981974,0.85,0.010365000000930085,0.2499999999775667,9,0.0,4,7,4
310,1.7946644170763193e-11,0.028963018734267692,0.16268367118369684,0.85,0.010350000000928738,0.2499999999775667,10,0.0,4,7,4
311,1.7946644170763193e-11,0.05209063786093542,0.1434943813339109,0.85,0.010335000000927392,0.2499999999775667,11,0.0,4,7,4
312,1.7946644170763193e-11,0.06801276679818295,0.22255046267300696,0.7003999999999999,0.006880000000617364,0.2499999999775667,12,0.0,4,7,4
313,1.7946644170763193e-11,0.059530367054159226,0.15851700448904724,0.8496000000000001,0.010305000000924701,0.2499999999775667,13,0.0,4,7,4
314,1.7946644170763193e-11,0.07210634854012614,0.21180688191011404,0.6988,0.006860000000615569,0.2499999999775667,14,0.0,4,7,4
315,1.7946644170763193e-11,0.02804288904795806,0.1885065881550887,0.6980000000000001,0.0068500000006146726,0.2499999999775667,15,0.0,4,7,4
316,1.7946644170763193e-11,0.04491482194100349,0.1899270907781057,0.6971999999999999,0.006840000000613774,0.2499999999775667,16,0.0,4,7,4
317,1.7946644170763193e-11,0.001482473490248995,0.25883226380300245,0.6964,0.006830000000612878,0.2499999999775667,17,0.0,4,7,4
318,1.7946644170763193e-11,0.042710769650416626,0.03057289929820539,0.8455999999999999,0.01023000000091797,0.2499999999775667,18,0.0,4,7,4
319,1.7946644170763193e-11,0.05910759373682312,0.21410261242343712,0.6948,0.006810000000611083,0.2499999999775667,19,0.0,4,7,4
320,1.7946644170763193e-11,0.05991119734999003,0.20347354860319564,0.694,0.006800000000610185,0.2499999999775667,20,0.0,4,7,4
321,1.7946644170763193e-11,0.04102260914235075,0.18693390584271521,0.6932,0.006790000000609289,0.2499999999775667,21,0.0,4,7,4
322,1.7946644170763193e-11,0.02851730396122105,0.17770629435375193,0.8423999999999999,0.010170000000912584,0.2499999999775667,22,0.0,4,7,4
323,1.7946644170763193e-11,0.0947209926985568,0.06104390845036529,0.8416,0.01015500000091124,0.2499999999775667,23,0.0,4,7,4
324,1.7946644170763193e-11,0.06073829382431584,0.29964670685054007,0.6907999999999999,0.006760000000606595,0.2499999999775667,24,0.0,4,7,4
325,1.7946644170763193e-11,0.06301054642275165,0.18850658813399898,0.69,0.0067500000006056994,0.2499999999775667,25,0.0,4,7,4
326,1.7946644170763193e-11,0.06092863727129206,0.1626836711553957,0.8392,0.0101100000009072,0.2499999999775667,26,0.0,4,7,4
327,1.7946644170763193e-11,0.02935008771897842,0.13258377421879447,0.8384,0.010095000000905857,0.2499999999775667,27,0.0,4,7,4
328,1.7946644170763193e-11,0.04858723609871472,0.12167316718161192,0.8375999999999999,0.010080000000904508,0.2499999999775667,28,0.0,4,7,4
329,1.7946644170763193e-11,0.05872391535580798,0.22912737673274752,0.6868,0.00671000000060211,0.2499999999775667,29,0.0,4,7,4
330,1.7946644170763193e-11,0.033576139680997534,0.2142171293395637,0.6859999999999998,0.006700000000601211,0.2499999999775667,30,0.0,4,7,4
331,1.7946644170763193e-11,0.02590770885588842,0.09141127059537979,0.8351999999999999,0.010035000000900473,0.2499999999775667,31,0.0,4,7,4
332,1.7946644170763193e-11,0.03133185672936509,0.14349438133602066,0.8343999999999999,0.010020000000899126,0.2499999999775667,32,0.0,4,7,4
333,1.7946644170763193e-11,0.037351615395245626,0.14766104796991897,0.8336000000000001,0.01000500000089778,0.2499999999775667,33,0.0,4,7,4
334,1.7946644170763193e-11,0.0740029643298065,0.15851700451429496,0.8328,0.009990000000896433,0.2499999999775667,34,0.0,4,7,4
335,1.7946644170763193e-11,0.04492010134975393,0.29801268121631674,0.682,0.0066500000005967255,0.2499999999775667,35,0.0,4,7,4
336,1.7946644170763193e-11,0.021837094409641968,0.177706294326456,0.8311999999999999,0.00996000000089374,0.2499999999775667,36,0.0,4,7,4
337,1.7946644170763193e-11,0.030373613076776534,0.12167316715728702,0.8304,0.009945000000892396,0.2499999999775667,37,0.0,4,7,4
338,1.7946644170763193e-11,0.06284590187478999,0.16357794931584765,0.8295999999999999,0.009930000000891047,0.2499999999775667,38,0.0,4,7,4
339,1.7946644170763193e-11,0.02836514304706108,0.13675044092472363,0.8288,0.009915000000889703,0.2499999999775667,39,0.0,4,7,4
340,1.7946644170763193e-11,0.028653604458544955,0.17353962768024675,0.828,0.009900000000888356,0.2499999999775667,40,0.0,4,7,4
341,1.7946644170763193e-11,0.041714909548597724,0.17770629433917198,0.8272,0.009885000000887012,0.2499999999775667,41,0.0,4,7,4
342,1.7946644170763193e-11,0.04888365559389754,0.3399220649961598,0.6763999999999999,0.0065800000005904425,0.2499999999775667,42,0.0,4,7,4
343,1.7946644170763193e-11,0.06914310918307451,0.10237555222590025,0.8256,0.009855000000884321,0.2499999999775667,43,0.0,4,7,4
344,1.7946644170763193e-11,0.018657644077059506,0.1668503378425762,0.8248,0.009840000000882976,0.2499999999775667,44,0.0,4,7,4
345,1.7946644170763193e-11,0.015964985934983012,0.06104390847997398,0.824,0.009825000000881629,0.2499999999775667,45,0.0,4,7,4
346,1.7946644170763193e-11,0.07987339276688545,0.06104390848014052,0.8232,0.009810000000880283,0.2499999999775667,46,0.0,4,7,4
347,1.7946644170763193e-11,0.053311547095762434,0.3116008041406503,0.6724,0.006530000000585958,0.2499999999775667,47,0.0,4,7,4
348,1.7946644170763193e-11,0.04779102363027375,0.2034735486225388,0.6716,0.00652000000058506,0.2499999999775667,48,0.0,4,7,4
349,1.7946644170763193e-11,0.026993066687441686,0.20347354862166603,0.6708,0.006510000000584163,0.2499999999775667,49,0.0,4,7,4
350,1.7946644170763193e-11,0.018123995181529583,0.12167316717198377,0.82,0.009750000000874899,0.2499999999775667,50,0.0,4,7,4
351,1.7946644170763193e-11,0.06682139511994002,0.0610439084988698,0.8191999999999999,0.009735000000873552,0.2499999999775667,51,0.0,4,7,4
352,1.7946644170763193e-11,0.013678726405444357,0.17348396496023674,0.8183999999999999,0.009720000000872206,0.2499999999775667,52,0.0,4,7,4
353,1.7946644170763193e-11,0.05405235504649033,0.0914112706094157,0.8176000000000001,0.00970500000087086,0.2499999999775667,53,0.0,4,7,4
354,1.7946644170763193e-11,0.02755766269614367,0.2546655971520352,0.6668000000000001,0.0064600000005796765,0.2499999999775667,54,0.0,4,7,4
355,1.7946644170763193e-11,0.05192167599734469,0.13675044090269634,0.8160000000000001,0.009675000000868168,0.2499999999775667,55,0.0,4,7,4
356,1.7946644170763193e-11,0.04521127016890213,0.18839421236284498,0.6652,0.006440000000577882,0.2499999999775667,56,0.0,4,7,4
357,1.7946644170763193e-11,0.009363820571269391,0.22658294889665684,0.6644,0.006430000000576984,0.2499999999775667,57,0.0,4,7,4
358,1.7946644170763193e-11,0.06676013542925734,0.06104390850312239,0.8136,0.00963000000086413,0.2499999999775667,58,0.0,4,7,4
359,1.7946644170763193e-11,0.033574708049425646,0.24397982028282614,0.6628,0.006410000000575189,0.2499999999775667,59,0.0,4,7,4
360,1.7946644170763193e-11,0.06120683676025295,0.14349438130286732,0.812,0.009600000000861439,0.2499999999775667,60,0.0,4,7,4
361,1.7946644170763193e-11,0.03365923933780742,0.15851700448147307,0.8112,0.009585000000860091,0.2499999999775667,61,0.0,4,7,4
362,1.7946644170763193e-11,0.06660324455830903,0.14766104796659005,0.8104,0.009570000000858746,0.2499999999775667,62,0.0,4,7,4
363,1.7946644170763193e-11,0.023990759528004953,0.1852341996454394,0.6596,0.006370000000571601,0.2499999999775667,63,0.0,4,7,4
364,1.7946644170763193e-11,0.04754849820877025,0.12841710759295202,0.8088,0.009540000000856053,0.2499999999775667,64,0.0,4,7,4
365,1.7946644170763193e-11,0.06385050155201612,0.2249607100674638,0.6579999999999999,0.006350000000569806,0.2499999999775667,65,0.0,4,7,4
366,1.7946644170763193e-11,0.03268379011451591,0.16780027872509476,0.8072,0.009510000000853364,0.2499999999775667,66,0.0,4,7,4
367,1.7946644170763193e-11,0.03799481742452289,0.17353962766921344,0.8064,0.009495000000852016,0.2499999999775667,67,0.0,4,7,4
368,1.7946644170763193e-11,0.057234112797356775,0.17770629434518603,0.8056,0.00948000000085067,0.2499999999775667,68,0.0,4,7,4
369,1.7946644170763193e-11,0.04631735189133024,0.18187296098717437,0.6547999999999999,0.006310000000566217,0.2499999999775667,69,0.0,4,7,4
370,1.7946644170763193e-11,0.030253041623077417,0.10237555223845905,0.8039999999999999,0.009450000000847978,0.2499999999775667,70,0.0,4,7,4
371,1.7946644170763193e-11,0.03615714187005605,0.1526673422897188,0.8031999999999999,0.009435000000846632,0.2499999999775667,71,0.0,4,7,4
372,1.7946644170763193e-11,0.07874736874189417,0.13258377423837728,0.8023999999999999,0.009420000000845285,0.2499999999775667,72,0.0,4,7,4
373,1.7946644170763193e-11,0.03833653353377044,0.1993068819484,0.6516000000000001,0.006270000000562627,0.2499999999775667,73,0.0,4,7,4
374,1.7946644170763193e-11,0.02351854957256227,0.21421712935039774,0.6508,0.006260000000561729,0.2499999999775667,74,0.0,4,7,4
375,1.7946644170763193e-11,0.10068355712779913,0.07622758956010794,0.8,0.009375000000841249,0.2499999999775667,75,0.0,4,7,4
376,1.7946644170763193e-11,0.04054080389517603,0.262998930475649,0.6492,0.006240000000559935,0.2499999999775667,76,0.0,4,7,4
377,1.7946644170763193e-11,0.05673921025036132,0.1216731671567359,0.7984,0.009345000000838558,0.2499999999775667,77,0.0,4,7,4
378,1.7946644170763193e-11,0.08677603034434624,0.1933406402470514,0.6476,0.00622000000055814,0.2499999999775667,78,0.0,4,7,4
379,1.7946644170763193e-11,0.031801271721307624,0.26716559713598237,0.6467999999999999,0.006210000000557243,0.2499999999775667,79,0.0,4,7,4
380,1.7946644170763193e-11,0.06261258006785705,0.07622758956247967,0.796,0.009300000000834517,0.2499999999775667,80,0.0,4,7,4
381,1.7946644170763193e-11,0.05425372831285053,0.2291273767140505,0.6452,0.006190000000555448,0.2499999999775667,81,0.0,4,7,4
382,1.7946644170763193e-11,0.03600977309360423,0.17770629432457855,0.7944,0.009270000000831826,0.2499999999775667,82,0.0,4,7,4
383,1.7946644170763193e-11,0.06768699752594134,0.10237555224921395,0.7936,0.009255000000830479,0.2499999999775667,83,0.0,4,7,4
384,1.7946644170763193e-11,0.05108775652156978,0.22912737669395658,0.6427999999999999,0.0061600000005527554,0.2499999999775667,84,0.0,4,7,4
385,1.7946644170763193e-11,0.06228769201544811,0.19406146412852016,0.6419999999999999,0.006150000000551859,0.2499999999775667,85,0.0,4,7,4
386,1.7946644170763193e-11,0.014883394735622302,0.1393277146264786,0.7912,0.00921000000082644,0.2499999999775667,86,0.0,4,7,4
387,1.7946644170763193e-11,0.0486849847529327,0.09820888558691743,0.7904,0.009195000000825095,0.2499999999775667,87,0.0,4,7,4
388,1.7946644170763193e-11,0.06546314422558458,0.0872446039596365,0.7896,0.009180000000823751,0.2499999999775667,88,0.0,4,7,4
389,1.7946644170763193e-11,0.06359546390997213,0.21180688193298833,0.6387999999999999,0.006110000000548269,0.2499999999775667,89,0.0,4,7,4
390,1.7946644170763193e-11,0.04609035114959488,0.2332940434055722,0.6379999999999999,0.006100000000547372,0.2499999999775667,90,0.0,4,7,4
391,1.7946644170763193e-11,0.018649892468734827,0.17026723921322484,0.7871999999999999,0.009135000000819713,0.2499999999775667,91,0.0,4,7,4
392,1.7946644170763193e-11,0.024400927505604995,0.061043908478954106,0.7863999999999999,0.009120000000818366,0.2499999999775667,92,0.0,4,7,4
393,1.7946644170763193e-11,0.048010760909443624,0.12167316715736902,0.7856000000000001,0.00910500000081702,0.2499999999775667,93,0.0,4,7,4
394,1.7946644170763193e-11,0.040886311793555084,0.2790856674107913,0.6348,0.006060000000543783,0.2499999999775667,94,0.0,4,7,4
395,1.7946644170763193e-11,0.07049925711296132,0.1476610479606679,0.784,0.009075000000814328,0.2499999999775667,95,0.0,4,7,4
396,1.7946644170763193e-11,0.05451396029550624,0.17770629433829627,0.7832,0.009060000000812982,0.2499999999775667,96,0.0,4,7,4
397,1.7946644170763193e-11,0.025484530643952612,0.15851700451295922,0.7824,0.009045000000811635,0.2499999999775667,97,0.0,4,7,4
398,1.7946644170763193e-11,0.09714815279053528,0.09141127063191387,0.7816,0.00903000000081029,0.2499999999775667,98,0.0,4,7,4
399,1.7946644170763193e-11,0.04139175070865095,0.2652924366335062,0.6307999999999999,0.006010000000539296,0.2499999999775667,99,0.0,4,7,4
400,1.7946644170763193e-11,0.021240568223998665,0.09141127060793756,0.78,0.0090000000008076,0.2499999999775667,100,0.0,4,7,4
401,1.7946644170763193e-11,0.029449906170428863,0.08724460399552737,0.7792,0.008985000000806253,0.2499999999775667,101,0.0,4,7,4
402,1.7946644170763193e-11,0.05631426383972069,0.12167316715350365,0.7784,0.008970000000804907,0.2499999999775667,102,0.0,4,7,4
